,speed,acceleration,angle,smooth,Id1,longitude,latitude,DebFin
55,3.70000004768372,-0.3280400185585022,201.10846511748863,6.000000079472862,8,2.451561,48.846641999999996,0
56,7.5,0.030182856764112163,201.106819148426,6.933333476384482,8,2.451654,48.846773999999996,0
57,2.70000004768372,-0.014826665782928397,201.14704778775115,3.933333317438764,9,2.456081,48.849514,0
58,11.3999996185303,0.04397454328537,201.1400724598012,5.866666555404673,9,2.455454,48.849125,0
59,2.2999999523162797,-0.008339998674392845,200.72254569611772,2.3666666348775234,10,2.436709,48.844888,1
60,3.4000000953674303,0.061160007953643965,200.71762170124646,2.7666666507720934,10,2.436793,48.844894000000004,1
61,12.5,-0.2168399787902846,200.3745766122549,17.033333460489928,11,2.425218,48.84583,0
62,3.70000004768372,-0.4892799973487853,200.36201460873986,10.866666555404672,11,2.424922,48.845859000000004,0
63,5.699999809265139,0.013899998342990863,200.35688419550087,7.299999952316287,11,2.424293,48.845987,0
64,8.0,0.12788001060485826,200.33207152359643,5.799999952316287,11,2.4240939999999997,48.846037,0
65,5.0,-0.1668,200.3211853699533,6.233333269755048,11,2.423893,48.845996,0
66,11.1999998092651,0.3447199893951396,200.318465667573,8.066666603088366,11,2.423664,48.846003,0
67,18.7999992370605,-0.3892000000000001,200.69717868517898,23.033332824707003,12,2.4366220000000003,48.844664,0
68,6.800000190734861,-0.6671999469757056,200.72151364930585,17.133332888285285,12,2.437055,48.844683,1
69,2.4000000953674303,-0.12232000265121455,200.73206858031585,9.333333174387596,12,2.437146,48.844669,1
70,5.3000001907348615,-0.10193333333333406,201.10187802919503,8.200000127156589,13,2.4522459999999997,48.847403,0
71,9.5,0.038919998232523616,201.10819731136016,8.53333346048992,13,2.452265,48.847566,0
72,16.3999996185303,0.3836399787902847,201.1015409225012,10.399999936421716,13,2.4526529999999998,48.847662,0
73,18.2999992370605,0.10563997879027927,201.11499265675064,14.733332951863598,13,2.453131,48.84786500000001,0
74,18.1000003814697,-0.01111993637084847,201.1228685813556,17.599999745686837,13,2.453639,48.848053,0
75,2.4000000953674303,-0.5726799840927105,200.11828939153386,11.466666380564346,14,2.4398720000000003,48.871887,1
76,3.79999995231628,0.02594666401545202,200.11043922806653,6.29999995231627,14,2.439841,48.87187,0
77,3.0999999046325697,-0.03892000265121432,200.10885158150955,3.099999984105427,14,2.439918,48.871817,0
78,3.5,0.02224000530242913,200.11419586006372,3.4666666189829503,14,2.44005,48.87182,0
79,3.79999995231628,0.01667999734878518,200.11788380398116,3.4666666189829503,14,2.440139,48.871821000000004,0
80,4.30000019073486,0.027800013256073043,200.12053266726627,3.8666667143503797,14,2.4402369999999998,48.871825,0
81,3.0,-0.07228001060485822,200.123396779814,3.7000000476837127,14,2.440352,48.871833,0
82,2.09999990463257,-0.05004000530242912,200.1266511522382,3.1333333651224766,14,2.440466,48.871845,0
83,3.0999999046325697,0.05559999999999998,200.1291163844137,2.7333332697550468,14,2.4405799999999997,48.87184,0
84,2.5999999046325697,-0.0278,200.13264428263653,2.5999999046325697,14,2.440667,48.871838000000004,0
85,9.80000019073486,0.3280400053024292,199.7132766915729,10.300000349680595,15,2.426361,48.872265999999996,0
86,15.1999998092651,0.3002399787902813,199.70884708483936,9.633333365122462,15,2.425922,48.872246999999994,0
87,12.6999998092651,-0.13899999999999996,199.69859951611733,12.566666603088352,15,2.4255,48.872295,0
88,8.10000038146973,-0.2557599681854225,199.68500329971886,11.999999999999973,15,2.425136,48.872339000000004,1
89,3.0,-0.28356002120971696,199.67298521248887,7.933333396911608,15,2.424993,48.872372,1
90,3.29999995231628,0.0033359994697570363,199.66638685583507,4.800000111262003,15,2.4249,48.872351,1
91,2.2000000476837203,-0.27243999204635616,200.34636201361167,6.2000000476837185,16,2.4364060000000003,48.858708,0
92,7.0,0.05337599946975704,200.3472378519629,5.433333317438764,16,2.436403,48.858629,0
93,8.5,0.08340000000000006,200.34365070885625,5.900000015894573,16,2.436314,48.8584,0
94,4.19999980926514,-0.2390800106048583,200.35511483134587,6.56666660308838,16,2.436245,48.858391,0
95,4.40000009536743,0.011120015907287327,200.35519699744668,5.699999968210857,16,2.43613,48.858432,0
96,2.09999990463257,-0.005560007953643953,200.3149314531522,2.7999999523162864,17,2.434974,48.85832,0
97,3.5999999046325697,0.0417,200.31792195902904,2.63333328564962,17,2.435174,48.858298,1
98,3.9000000953674303,0.016680010604858218,200.3272279756494,3.1999999682108564,17,2.4353860000000003,48.858356,0
99,3.5999999046325697,-0.016680010604858218,200.33050024677257,3.699999968210856,17,2.435523,48.858377000000004,0
100,3.5999999046325697,0.0,200.33170977015686,3.699999968210856,17,2.4356459999999998,48.858338,0
101,2.70000004768372,-0.050039992046356084,200.33649858477244,3.2999999523162864,17,2.435746,48.858305,0
102,3.4000000953674303,0.03892000265121432,200.3399127779884,3.2333333492279066,17,2.435849,48.858263,0
103,3.20000004768372,-0.011120002651214312,200.34523583953342,3.10000006357829,17,2.43595,48.858255,0
104,3.20000004768372,0.0,200.3479589655775,3.2666667302449572,17,2.436029,48.858236,0
105,2.09999990463257,-0.011815000331401787,200.62896458384307,2.799999952316284,18,2.436988,48.84738,1
106,2.4000000953674303,0.004170002651214561,200.6505873101689,2.7666666507720934,18,2.4369490000000003,48.847146,0
107,2.70000004768372,0.01667999734878569,200.66324801655293,2.400000015894573,18,2.436937,48.847091999999996,0
108,3.5,-0.17791998939514175,200.412946193748,5.3666666348775225,19,2.441552,48.862326,1
109,7.5,0.02471111111111111,200.41359822202628,5.899999936421713,19,2.441566,48.862548,1
110,4.59999990463257,-0.16124000530242907,200.4034755031123,5.199999968210856,19,2.441463,48.862635,1
111,2.5,-0.03335999469757086,200.46262785263733,3.1333332856496168,20,2.443578,48.862261,0
112,2.70000004768372,0.011120002651214822,200.466050137036,2.7666666507720965,20,2.44366,48.862261,0
113,3.0,0.01667999734878518,200.4683886897685,2.7333333492279057,20,2.443761,48.86226,0
114,2.4000000953674303,-0.03335999469757086,200.47169753688388,2.7000000476837163,20,2.4438020000000003,48.862269,0
115,2.09999990463257,-0.016680010604858242,200.473871240309,2.5,20,2.443827,48.862312,0
116,11.8999996185303,0.0,200.14827599063216,12.799999872843433,21,2.439844,48.87109,0
117,10.8000001907349,-0.06115996818542424,200.13687210077703,11.5333331425985,21,2.439751,48.871288,0
118,8.10000038146973,-0.15011998939514345,200.1300114485944,10.266666730244976,21,2.439777,48.871516,1
119,11.3000001907349,0.0593066631317145,200.1245117063981,10.066666920979845,21,2.439818,48.871732,1
120,5.400000095367429,-0.32804000530243144,200.1201335258794,8.266666889190686,21,2.4399029999999997,48.871947999999996,1
121,3.4000000953674303,-0.03706666666666665,200.11005280441003,6.700000127156588,21,2.439948,48.87194,1
122,3.0999999046325697,-0.016680010604858263,200.110907218298,3.9666666984558088,21,2.440042,48.871911,1
123,3.4000000953674303,0.016680010604858263,200.1152208793401,3.300000031789143,21,2.440146,48.871909,1
124,13.6999998092651,0.0364874991714953,200.35996193791303,10.266666491826374,22,2.4433700000000003,48.865605,1
125,14.1999998092651,0.027800000000000047,200.3629148493153,10.366666555404636,22,2.443367,48.865286,0
126,18.7999992370605,0.25575996818542424,200.37102909462715,15.5666662851969,22,2.443114,48.864968,1
127,14.6999998092651,-0.22795996818542416,200.372266995803,15.899999618530233,22,2.442796,48.864662,0
128,3.20000004768372,-0.6393999867439248,200.3761551951975,12.23333303133644,22,2.442645,48.864507,0
129,7.0,0.0704266657829284,200.37562588205287,8.299999952316272,22,2.442504,48.864348,0
130,9.0,0.1112,200.3746869116417,6.400000015894573,22,2.442325,48.864162,0
131,2.09999990463257,-0.3836400053024291,200.3790279285833,6.0333333015441895,22,2.442183,48.864112,0
132,4.59999990463257,0.02316666666666667,200.3776668902658,5.233333269755047,22,2.442114,48.864104,0
133,6.599999904632571,0.11120000000000003,200.37325963494945,4.433333237965903,22,2.44198,48.864021,0
134,11.6000003814697,0.2780000265121444,200.3758396487584,7.60000006357828,22,2.441653,48.864062,0
135,15.5,0.2168399787902847,200.3693072172545,11.233333428700757,22,2.4412849999999997,48.864218,0
136,12.6999998092651,-0.15568001060486045,200.3541273078597,13.266666730244932,22,2.440873,48.86436,0
137,11.1999998092651,-0.08339999999999996,200.33741499903044,13.133333206176731,22,2.440513,48.864470000000004,0
138,13.1999998092651,0.1112,200.324074784833,12.366666475931765,22,2.440207,48.864578,0
139,11.3999996185303,-0.10008001060485486,200.31410363685657,11.933333079020164,22,2.4398880000000003,48.864734999999996,0
140,4.0,-0.4114399787902848,200.2993629884137,9.533333142598464,22,2.439706,48.86485,0
141,2.2000000476837203,-0.000981176314634421,200.3001832180377,2.6666666666666665,23,2.439752,48.864736,0
142,2.79999995231628,-0.008503529879626113,201.1478598870956,7.033333222071336,24,2.465075,48.859435,0
143,2.5999999046325697,-0.011120002651214312,201.16297482306263,3.599999984105426,24,2.4650090000000002,48.859482,0
144,3.5999999046325697,0.0834,193.03696369584517,2.966666618982953,25,2.256311,48.937983,0
145,3.70000004768372,0.005560007953643932,193.0399675362817,3.1333332856496203,25,2.256327,48.938078000000004,0
146,3.20000004768372,-0.0278,193.03795802239938,3.5000000000000027,25,2.256375,48.938156,0
147,6.900000095367429,0.04114400053024285,193.0375165701664,4.600000063578289,25,2.25643,48.938063,0
148,4.30000019073486,-0.14455999469757086,193.0416253320293,4.800000111262002,25,2.25655,48.937929,0
149,4.099999904632569,-0.011120015907287372,193.04859682677383,5.100000063578285,25,2.2566029999999997,48.937869,0
150,7.800000190734861,0.2057200159072874,193.05180585997584,5.400000095367429,25,2.256708,48.937742,0
151,11.6000003814697,0.21128001060485707,193.0583228456917,7.833333492279043,25,2.2568759999999997,48.937527,0
152,6.300000190734861,0.13344000530242914,193.5589808433176,8.100000222523997,26,2.268784,48.93199,0
153,6.300000190734861,0.0,193.5642935987701,5.500000158945717,26,2.269052,48.932023,0
154,15.1000003814697,0.09785600212097142,193.57134593821755,9.233333587646475,26,2.2693830000000004,48.932111,0
155,18.0,0.16123997879028468,193.5787312066243,13.133333524068188,26,2.269965,48.932155,0
156,19.2999992370605,0.0722799575805638,193.59469311953444,17.466666539510065,26,2.27057,48.932214,0
157,15.3000001907349,-0.22239994697570345,193.61096443159678,17.533333142598465,26,2.2711349999999997,48.932319,1
158,12.8000001907349,-0.13899999999999996,193.62474864226303,15.799999872843433,26,2.271548,48.932344,0
159,5.09999990463257,-0.4281200159072896,193.63621873103455,11.066666762034123,26,2.271786,48.932356,0
160,3.4000000953674303,-0.5003999734878557,193.77959989482918,11.566666444142676,27,2.276128,48.931956,0
161,2.4000000953674303,-0.0278,193.7808702716121,6.066666603088387,27,2.276196,48.931897,0
162,2.70000004768372,0.008339998674392845,193.784532188211,2.8333334128061933,27,2.276313,48.931931,0
163,2.5999999046325697,-0.005560007953643953,193.7870463334065,2.56666668256124,27,2.276384,48.931939,0
164,2.4000000953674303,0.000926667255825458,193.71207764842518,2.6333333651224766,28,2.2734919999999996,48.931579,0
165,2.2999999523162797,-0.0013900019884109881,193.71327052637832,2.2666666507720934,28,2.273833,48.931494,0
166,2.2000000476837203,-0.005559994697570336,193.72568282858023,2.300000031789143,28,2.273874,48.93155,0
167,3.4000000953674303,-0.01314181769977917,193.0430309322813,4.933333396911619,29,2.25643,48.938057,0
168,2.70000004768372,-0.03892000265121432,193.041711552898,4.03333338101705,29,2.2564330000000004,48.937987,0
169,2.2999999523162797,-0.022240005302429644,193.04362237150602,2.800000031789143,29,2.256402,48.937933,0
170,3.20000004768372,0.05004000530242965,193.04410112518508,2.7333333492279057,29,2.25645,48.937905,0
171,2.09999990463257,-0.00044283190533123113,193.0085248691776,2.7333333492279057,30,2.256055,48.938679,0
172,8.0,0.10934666843414304,193.01443325730256,4.666666666666666,30,2.256105,48.938520000000004,0
173,15.8999996185303,0.4392399787902848,193.02017109287289,8.666666507720956,30,2.2562279999999997,48.938287,0
174,11.3999996185303,-0.2502000000000001,193.02991019071624,11.766666412353532,30,2.256513,48.938053000000004,0
175,6.199999809265139,-0.289119989395143,193.04435980398068,11.166666348775246,30,2.256673,48.937892,0
176,14.5,0.4614800106048584,193.05331913868855,10.699999809265146,30,2.256832,48.937709999999996,0
177,15.1000003814697,0.03336002120971528,193.06282559611805,11.933333396911607,30,2.257136,48.93748,0
178,10.3999996185303,-0.26132004241943063,193.0778130004301,13.333333333333332,30,2.257161,48.937243,0
179,3.9000000953674303,-0.028197142478397923,193.83042714711303,11.633333365122475,31,2.2767,48.930958000000004,0
180,18.1000003814697,0.7895200159072864,193.82370246970981,11.00000015894571,31,2.276281,48.930846,0
181,16.5,-0.08896002120971537,193.81442126828887,12.833333492279046,31,2.2756819999999998,48.930796,0
182,8.39999961853027,-0.4503600212097171,193.7983643545225,14.333333333333325,31,2.275486,48.930902,0
183,6.0,-0.13343997879028305,193.78980014059584,10.299999872843422,31,2.2756220000000003,48.930988,0
184,3.29999995231628,-0.07506000132560743,193.79145260767552,5.89999985694885,31,2.275735,48.93101,0
185,3.79999995231628,0.06672000265121432,193.70428991946773,2.9666666189829494,32,2.273446,48.932057,0
186,4.19999980926514,-0.0500400053024291,193.79320988661186,6.06666660308838,33,2.275737,48.931038,0
187,2.79999995231628,-0.07783999204635661,193.79358241629174,4.633333285649616,33,2.275774,48.931103,0
188,5.0,0.12232000265121486,193.79298513146458,3.9999999205271397,33,2.2757669999999997,48.931181,0
189,3.20000004768372,-0.1000799973487852,193.7907169913091,3.6666666666666665,33,2.275816,48.931245000000004,0
190,2.79999995231628,-0.0027800039768219762,193.72098044986026,2.8333333333333304,34,2.273951,48.93177100000001,0
191,2.2000000476837203,-0.011119998232523446,193.72168230930646,2.6333333651224766,34,2.273981,48.931647999999996,0
192,2.9000000953674303,-0.10007998409271256,193.7706572085312,3.9999999999999987,35,2.276048,48.932209,0
193,2.2000000476837203,-0.004865000331401787,193.77201699247075,3.2666666507720965,35,2.2761080000000002,48.932245,0
194,10.6000003814697,0.4670400185585005,193.77285330981832,5.233333508173617,35,2.276389,48.932294,1
195,19.3999996185303,0.4892799575805693,193.7798474407914,10.733333349227907,35,2.276827,48.93235900000001,1
196,25.7999992370605,0.3558399787902793,193.7911213082196,18.59999974568683,35,2.277567,48.932509,0
197,19.7000007629395,0.31692004241943617,193.77331989072616,12.2333335876465,36,2.275537,48.932214,1
198,19.2999992370605,-0.02224008483887232,193.75677964064744,17.666666666666664,36,2.274925,48.932173999999996,0
199,8.39999961853027,-0.6060399787902808,193.73979422345693,15.799999872843426,36,2.27446,48.93209,0
200,9.5,-0.12231998939513958,195.7649014416216,10.3999999364217,37,2.349481,48.939048,0
201,3.9000000953674303,-0.3113599946975709,195.75306445827232,8.366666634877511,37,2.3492759999999997,48.939071999999996,0
202,3.29999995231628,-0.03336000795364393,195.74620282936192,5.5666666825612365,37,2.349022,48.939051,0
203,2.2999999523162797,-0.0007413335100809881,195.7394108039757,2.299999952316284,38,2.348387,48.938614,0
204,2.5999999046325697,0.005559999116261897,195.73237202439213,2.4666666189829503,38,2.348432,48.938705,0
205,2.2999999523162797,-0.002779999558130949,195.7315413435365,2.3999999364217097,38,2.348614,48.938834,0
206,2.4000000953674303,0.005560007953643953,195.73321040587257,2.43333331743876,38,2.348633,48.938887,0
207,6.199999809265139,-0.922959968185422,193.7403778906122,15.433332761128714,39,2.2745349999999998,48.932154,0
208,2.4000000953674303,-0.0009811763146344524,193.70391912385318,2.5333333810170497,40,2.273102,48.932326,0
209,2.70000004768372,0.01667999734878569,193.6823931549211,2.60000006357829,40,2.273054,48.932375,0
210,9.69999980926514,-0.5949199893951429,193.7765552305929,18.39999993642171,41,2.276017,48.932221999999996,0
211,5.800000190734861,-0.2168399787902836,193.77047272048927,11.9666665395101,41,2.275961,48.932021999999996,0
212,3.29999995231628,-0.13900001325607308,193.77423098089642,6.266666650772092,41,2.276031,48.931958,0
213,2.2000000476837203,-0.02038666489919012,193.77800680466592,3.766666730244953,41,2.276148,48.931929,0
214,4.099999904632569,0.10563999204635602,193.7823043460621,3.1999999682108564,41,2.276209,48.931979,0
215,4.0,-0.0027799973487854235,193.78266872138641,3.4333333174387626,41,2.2761970000000002,48.931936,0
216,4.0,0.0,193.78337226759646,4.0333333015441895,41,2.276177,48.93184,0
217,2.2000000476837203,-0.005559994697570336,193.7081331631432,2.3666666348775234,42,2.273843,48.932218,0
218,3.70000004768372,0.08339999999999999,193.70690923150528,2.7333333492279066,42,2.273772,48.932183,0
219,2.2000000476837203,-0.010425,193.70555048105203,2.7000000476837203,42,2.273966,48.931977,0
220,6.099999904632571,-0.10564000530242908,195.91439045683185,8.900000095367426,43,2.355657,48.939714,0
221,6.5,0.022240005302429068,195.91739285604785,6.866666634877522,43,2.355872,48.939706,0
222,3.9000000953674303,-0.14455999469757091,195.92399619527112,5.5,43,2.356018,48.939713,0
223,6.099999904632571,0.006255000662803656,193.78120100087472,13.099999904632568,44,2.2764189999999997,48.932306,1
224,16.2999992370605,0.5671199628829929,193.7802845818478,9.199999650319402,44,2.2760119999999997,48.932265,0
225,19.3999996185303,0.17236002120972066,193.76940561757772,13.933332920074456,44,2.275434,48.932229,1
226,23.5,0.22796002120971545,193.75342943788087,19.733332951863602,44,2.2747319999999998,48.932247,0
227,16.6000003814697,-0.38363997879028455,193.7323457102847,19.83333333333333,44,2.274104,48.932279,0
228,3.0999999046325697,-0.7506000265121446,193.7131073935019,14.40000009536742,44,2.273828,48.932362,0
229,2.2999999523162797,0.0006541178030126053,193.77462516106826,2.8666665554046635,45,2.276125,48.932099,0
230,2.5999999046325697,0.0,194.0024933383236,2.8999999364217133,46,2.282051,48.929718,0
231,2.4000000953674303,-0.01111998939514174,194.01352940719426,2.53333330154419,46,2.2822080000000002,48.92975,0
232,13.0,0.14456000132560728,193.64738206892966,6.199999968210857,47,2.264523,48.9244,1
233,13.8000001907349,0.04448001060486044,193.6381565902451,9.800000031789157,47,2.2640000000000002,48.924292,1
234,2.79999995231628,-0.6116000132560753,193.62579333601929,9.866666714350393,47,2.263714,48.924257,1
235,4.19999980926514,0.03891999602317831,193.61840501968484,6.933333317438773,47,2.26357,48.92426500000001,0
236,3.0999999046325697,-0.06115999469757093,193.6139629342415,3.3666665554046635,47,2.263382,48.924269,0
237,3.9000000953674303,0.04448001060485825,193.60834646354766,3.733333269755047,47,2.2633099999999997,48.924275,0
238,3.0999999046325697,-0.04448001060485825,193.6059850509916,3.3666666348775234,47,2.263216,48.924232,0
239,4.0,0.050040005302429136,193.6043440859433,3.6666666666666665,47,2.263084,48.924182,0
240,2.2000000476837203,-0.05003999867439258,193.60181935988555,3.0999999841054287,47,2.262902,48.92415,0
241,2.70000004768372,-0.00555999469757036,192.66337970847096,2.7666666507720934,48,2.224781,48.917457,1
242,2.09999990463257,-0.03336000795364393,192.65639682928918,2.53333330154419,48,2.224776,48.917452000000004,1
243,3.5999999046325697,0.0834,192.6563673567224,2.7999999523162864,48,2.224766,48.91741500000001,1
244,3.0,-0.033359994697570894,192.6570421394861,2.8999999364217133,48,2.224789,48.917351000000004,1
245,3.0,0.0,192.65941680462242,3.1999999682108564,48,2.224829,48.917294,1
246,2.5,-0.0278,192.6620993233836,2.833333333333333,48,2.224843,48.917235,1
247,2.70000004768372,0.011120002651214822,192.6640892596252,2.7333333492279057,48,2.224891,48.917204,1
248,12.6000003814697,0.3391600212097153,193.92561377246227,7.933333396911611,49,2.278331,48.928721,0
249,20.7000007629395,0.450360021209721,193.9307736035746,13.266667048136402,49,2.278891,48.92895,0
250,23.7999992370605,0.17235991516112764,193.94123572306182,19.0333334604899,49,2.279554,48.929186,0
251,20.7999992370605,-0.16680000000000011,193.95445685322238,21.7666664123535,49,2.280196,48.929386,0
252,15.8999996185303,-0.27243997879027904,193.96806133423527,20.166666030883764,49,2.280777,48.929578,0
253,9.89999961853027,-0.3336000000000018,193.98000472934564,15.533332824707019,49,2.281098,48.929722,0
254,2.2000000476837203,-0.4281199761390682,193.9854669566539,9.333333094914764,49,2.281253,48.929768,0
255,3.0,0.008340000883738184,193.7803981601454,2.8999999364217133,50,2.275866,48.931619,0
256,2.9000000953674303,-0.00555999469757087,193.78206613280446,2.6666666666666665,50,2.2759650000000002,48.931616,0
257,3.0999999046325697,0.0018533315658569567,193.78425039100398,3.0,51,2.276199,48.931818,0
258,11.5,0.2335200026512146,193.78646944252728,5.8666666348775225,51,2.2760290000000003,48.931686,0
259,6.300000190734861,-0.2891199893951417,193.7849850696973,6.966666698455808,51,2.275962,48.931596,0
260,2.2000000476837203,-0.02779999999999998,193.7057538643568,3.000000000000004,52,2.2740080000000003,48.932586,0
261,2.79999995231628,0.03335999469757034,193.70206102019225,2.56666668256124,52,2.273934,48.932491999999996,0
262,3.20000004768372,0.022240005302429644,193.7023196149683,2.7333333492279057,52,2.273858,48.932371999999994,0
263,2.2000000476837203,-0.0022240005302428573,192.33209818251288,2.3333334128061933,53,2.198264,48.90084,0
264,2.2000000476837203,-0.0055600013256071465,192.40491521107015,2.433333396911624,54,2.196445,48.895734999999995,0
265,3.0999999046325697,-0.03058000397682186,192.3713164057701,3.800000031789144,55,2.198813,48.900216,0
266,2.09999990463257,-0.011119999999999994,192.3558422637209,3.5000000000000004,55,2.198562,48.900302,0
267,2.2000000476837203,0.0027800039768219762,192.34600537103282,2.466666618982953,55,2.198315,48.90029000000001,0
268,2.09999990463257,-0.005560007953643953,192.33932338168185,2.13333328564962,55,2.1983479999999997,48.90038,0
269,2.4000000953674303,0.008340005302429121,192.3379345134369,2.2333333492279066,55,2.1983580000000003,48.900496000000004,0
270,2.09999990463257,0.0,192.3195189528241,2.3666666348775234,56,2.197905,48.900728,0
271,2.4000000953674303,0.016680010604858242,192.31552405191064,2.1999999682108564,56,2.197843,48.900760999999996,0
272,2.09999990463257,-0.016680010604858242,192.31282317527302,2.1999999682108564,56,2.197793,48.90079,0
273,2.2000000476837203,0.005560007953643953,192.31113687783454,2.1666666666666696,57,2.198413,48.901363,0
274,2.09999990463257,-0.005560007953643953,192.31327304159493,2.13333328564962,57,2.198449,48.901329,0
275,2.9000000953674303,0.04448001060485825,192.31515715101415,2.400000015894573,57,2.1984779999999997,48.901255,0
276,3.0999999046325697,0.002779997348785435,192.39856622484922,3.1666666666666665,58,2.1961150000000003,48.895693,0
