,Unnamed: 0,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,Id,Id1
3994,446951,8451311,2.274119,48.828219,272.399993896484,15.1999998092651,9.833333174387587,0.2224,0.2224,196.44133803702545,3,5.0,5694,988
3995,446952,8451311,2.2746180000000003,48.828074,273.399993896484,16.7000007629395,14.366666793823233,0.08340005302429672,0.08340005302429672,196.45687925188724,3,5.0,5694,988
3996,446953,8451311,2.27518,48.827867,280.0,21.2000007629395,17.700000445048033,0.2502000000000001,0.2502000000000001,196.47294439860195,3,5.0,5694,988
3997,446954,8451311,2.276001,48.8277,280.100006103516,26.2999992370605,21.400000254313163,0.2835599151611277,0.2835599151611277,196.49609486482086,3,5.0,5694,988
3998,446955,8451311,2.276878,48.827505,280.899993896484,29.2999992370605,25.59999974568684,0.16679999999999992,0.16679999999999992,196.5232250163731,3,5.0,5694,988
3999,446956,8451311,2.277757,48.827377,282.0,24.5,26.699999491373678,0.26687995758056376,-0.26687995758056376,196.55613018131518,3,5.0,5694,988
4000,446957,8451311,2.278315,48.82731,282.399993896484,5.400000095367429,19.73333311080931,1.0619599946975709,-1.0619599946975709,196.58711028827884,3,5.0,5694,988
4001,446958,8451311,2.2783990000000003,48.827289,284.100006103516,4.6999998092651385,11.53333330154419,0.038920015907287366,-0.038920015907287366,196.60666896942533,3,5.0,5694,988
4002,446959,8451311,2.278555,48.827198,283.20001220703097,5.900000095367429,5.333333333333332,0.06672001590728738,0.06672001590728738,196.60711411953707,3,5.0,5694,988
4003,446960,8451311,2.27871,48.82706500000001,285.79998779296903,4.90000009536743,5.166666666666666,0.05559999999999996,-0.05559999999999996,196.61251625877708,3,5.0,5694,988
4004,446961,8451311,2.278824,48.827045,282.899993896484,3.29999995231628,4.700000047683713,0.08896000795364394,-0.08896000795364394,196.62465905469398,3,5.0,5694,988
4005,447122,8451311,2.267334,48.828175,-49.0,3.0999999046325697,6.1000000635783,0.03336000353495275,-0.03336000353495275,196.25571339997964,3,15.0,5700,989
4006,447125,8451311,2.267142,48.828352,-50.2000007629395,6.800000190734861,4.0666667620341,0.22796000795364346,0.22796000795364346,196.27261297918471,3,5.0,5702,990
4007,447126,8451311,2.266986,48.828524,-50.5,5.800000190734861,5.100000143051147,0.0556,-0.0556,196.2629272299348,3,5.0,5702,990
4008,447127,8451311,2.26683,48.82867,-50.7000007629395,6.0,6.200000127156573,0.01111998939514174,0.01111998939514174,196.25290962409758,3,5.0,5702,990
4009,447128,8451311,2.266408,48.828731,-50.2000007629395,14.6999998092651,8.833333333333321,0.4837199893951397,0.4837199893951397,196.2415893653,3,5.0,5702,990
4010,447129,8451311,2.26586,48.828874,-48.2999992370605,17.7000007629395,12.800000190734865,0.1668000530242965,0.1668000530242965,196.2305495389494,3,5.0,5702,990
4011,447130,8451311,2.265288,48.829144,-46.7999992370605,17.2999992370605,16.566666603088365,0.02224008483887232,-0.02224008483887232,196.21515810924075,3,5.0,5702,990
4012,447131,8451311,2.264905,48.829359,-44.9000015258789,10.0,15.0,0.40587995758056383,-0.40587995758056383,196.18951151287376,3,5.0,5702,990
4013,447132,8451311,2.264728,48.829478,-42.9000015258789,3.70000004768372,10.33333309491474,0.35027999734878523,-0.35027999734878523,196.1694573531849,3,5.0,5702,990
4014,448169,8312559,2.23886,48.826925,824.2000122070309,4.099999904632569,4.899999936421712,0.005559994697570936,-0.005559994697570936,195.477177085437,2,5.0,5715,991
4015,448170,8312559,2.238993,48.826801,842.2000122070309,4.5,4.266666571299236,0.022240005302429155,0.022240005302429155,195.47505031287682,2,5.0,5715,991
4016,448171,8312559,2.239081,48.826604,873.7999877929691,6.5,5.0333333015441895,0.0556,0.0556,195.47988207987652,2,10.0,5715,991
4017,448172,8312559,2.239268,48.826571,890.2999877929691,2.5,4.5,0.1112,-0.1112,195.49295391283025,2,10.0,5715,991
4018,448173,8312559,2.239391,48.826515,895.099975585938,4.90000009536743,4.633333365122477,0.1334400053024291,0.1334400053024291,195.49850101493482,2,5.0,5715,991
4019,448174,8312559,2.239685,48.826419,900.7999877929692,4.0,3.800000031789143,0.016680001767476367,-0.016680001767476367,195.5022710649434,2,15.0,5715,991
4020,448413,8312559,2.241816,48.827056,398.600006103516,7.300000190734861,6.0333334604899065,0.02779999999999996,-0.02779999999999996,195.54839809967166,2,5.0,5719,992
4021,448415,8312559,2.2423,48.827145,371.299987792969,5.699999809265139,7.066666603088379,0.13899999999999996,-0.13899999999999996,195.5711492643148,2,5.0,5721,993
4022,448416,8312559,2.2424880000000003,48.827145,356.399993896484,7.099999904632571,6.999999841054282,0.07784000530242921,0.07784000530242921,195.57237040825518,2,5.0,5721,993
4023,448417,8312559,2.242681,48.82709000000001,348.200012207031,3.5,5.433333237965903,0.20015999469757093,-0.20015999469757093,195.5760323551731,2,5.0,5721,993
4024,456896,8363250,2.096196,48.893588,421.100006103516,4.90000009536743,8.566666444142642,0.015568001060485824,0.015568001060485824,189.5415610929984,1,25.0,5778,994
4025,456897,8363250,2.095764,48.893549,424.700012207031,15.5,7.96666669845581,0.5893599946975708,0.5893599946975708,189.53834055646405,1,5.0,5778,994
