,latitude,longitude
110,48.890285,2.242004
111,48.875646,2.227046
112,48.877025,2.227651
113,48.873874,2.225479
114,48.873554,2.2252240000000003
115,48.872861,2.226534
116,48.872049,2.2275490000000002
117,48.871332,2.227823
118,48.870146999999996,2.22745
119,48.869478,2.22772
120,48.875745,2.226264
121,48.875405,2.225912
122,48.875004,2.225404
123,48.874559000000005,2.225012
124,48.871726,2.225167
125,48.874606,2.226122
126,48.898638,2.198232
127,48.903839000000005,2.19583
128,48.901329,2.198449
129,48.894877,2.221957
130,48.88898,2.1950220000000003
131,48.838175,2.2490740000000002
132,48.839076,2.2517560000000003
133,48.838454999999996,2.255447
134,48.838304,2.2579569999999998
135,48.846846,2.251201
136,48.851201,2.249193
137,48.837552,2.248844
138,48.835571,2.301869
139,48.835786999999996,2.298907
140,48.836007,2.298338
141,48.836057000000004,2.2962130000000003
142,48.877484,2.310722
143,48.83763,2.298326
144,48.83685,2.300712
145,48.836068,2.3008330000000004
146,48.851174,2.326588
147,48.903152,2.2471959999999997
148,48.899029,2.250485
149,48.882526,2.324263
150,48.89812,2.247364
151,48.857707,2.369543
152,48.856947,2.369005
153,48.855684000000004,2.368839
154,48.85396,2.368962
155,48.850165999999994,2.256151
156,48.850933000000005,2.2557810000000003
157,48.851813,2.369206
158,48.850747,2.3688689999999997
159,48.849682,2.3683080000000003
160,48.845014,2.366453
161,48.841824,2.367658
162,48.840924,2.368443
163,48.839154,2.369718
164,48.836335999999996,2.371322
165,48.835662,2.3718060000000003
166,48.834979,2.372457
167,48.834216999999995,2.373407
168,48.832671999999995,2.374622
169,48.831856,2.375408
170,48.831534000000005,2.3757080000000004
171,48.831177000000004,2.376015
172,48.83044,2.37657
173,48.829369,2.377812
174,48.828506,2.378714
175,48.853658,2.369814
176,48.855973,2.370245
177,48.85567,2.369954
178,48.848331,2.367674
179,48.847561,2.367302
180,48.847193,2.367125
181,48.837786,2.370532
182,48.837569,2.370618
183,48.837319,2.370861
184,48.836815,2.370888
185,48.830942,2.376332
186,48.833686,2.373972
187,48.848714,2.367825
188,48.848898,2.368004
189,48.852908,2.369811
190,48.85301,2.36876
191,48.831715,2.3755319999999998
192,48.852503000000006,2.3695630000000003
193,48.844937,2.373201
194,48.882234000000004,2.40185
195,48.882981,2.400748
196,48.883671,2.400046
197,48.885292,2.396216
198,48.884115,2.397924
199,48.88098,2.401598
200,48.880534000000004,2.401404
201,48.880029,2.400952
202,48.881097,2.400704
203,48.881842999999996,2.400875
204,48.882663,2.400007
205,48.882915000000004,2.398482
206,48.883072,2.397959
207,48.883332,2.39748
208,48.883759999999995,2.397096
209,48.876549,2.407033
210,48.867517,2.408871
211,48.863805,2.408966
212,48.863408,2.408859
213,48.852683,2.410951
214,48.851476,2.4119580000000003
215,48.850761999999996,2.41272
216,48.849622,2.413773
217,48.849396,2.415317
218,48.8724,2.408591
219,48.852267,2.411571
220,48.884492,2.396065
221,48.853087,2.410777
222,48.851347,2.412658
223,48.895777,2.236027
224,48.8962,2.236402
225,48.893212,2.237691
226,48.894807,2.237546
227,48.896255,2.235043
228,48.895790000000005,2.234906
229,48.847062,2.189352
230,48.845890999999995,2.18915
231,48.845555,2.188342
232,48.846455999999996,2.189302
233,48.846681,2.1893580000000004
234,49.29424,-0.072924
235,49.294947,-0.07409
236,49.304916999999996,-0.076935
237,49.303293,-0.07786
238,48.879175,2.323725
239,48.880155,2.32433
240,48.883938,2.322718
241,48.884401000000004,2.3229919999999997
242,48.883336,2.323137
243,48.88192,2.3238380000000003
244,48.881512,2.32423
245,48.876668,2.3236830000000004
246,48.875393,2.324179
247,48.875001,2.325134
248,48.875854,2.323937
249,48.877809,2.322938
250,48.878111,2.3229189999999997
251,48.878789000000005,2.324418
252,48.877094,2.3268
253,48.884828999999996,2.322912
254,48.885563,2.323472
255,48.881778999999995,2.3347990000000003
256,48.881291999999995,2.3357200000000002
257,48.854369,2.494568
258,48.856206,2.4955950000000002
259,48.856459,2.496195
260,48.882826,2.476432
261,48.807311999999996,2.285201
262,48.829695,2.263038
263,48.892497999999996,2.233854
264,48.891431,2.2285369999999998
265,48.89035,2.227358
266,48.892579,2.234382
267,48.827908,2.2717680000000002
268,48.828239,2.2725400000000002
269,48.828789,2.27376
270,48.805248999999996,2.2858549999999997
271,48.821482,2.250931
272,48.804833,2.287589
273,48.840101000000004,2.2900709999999997
274,48.843592,2.3064880000000003
275,48.841834999999996,2.307474
276,48.841514000000004,2.308084
277,48.841258,2.306635
278,48.841086,2.306093
279,48.840803,2.306088
280,48.844263,2.3079650000000003
281,48.844912,2.310108
282,48.84558,2.311732
283,48.840263,2.317054
284,48.847493,2.318405
285,48.846956,2.316472
286,48.861259999999994,2.346017
287,48.863372999999996,2.335785
288,48.873018,2.3399520000000003
289,48.951134,2.161234
290,48.952295,2.154132
291,48.952311,2.154865
292,48.871579,2.3430560000000002
293,48.871853,2.341946
294,48.872171,2.341008
295,48.846706,2.315633
296,48.841190999999995,2.3117080000000003
297,48.842847,2.313013
298,48.844941999999996,2.3197
299,48.846985,2.32615
300,48.849283,2.336251
301,48.848896999999994,2.341472
302,48.850087,2.342651
303,48.849808,2.343884
304,48.847573,2.352336
305,48.847607,2.353138
306,48.849277,2.357504
307,48.846707,2.362082
308,48.843493,2.3661380000000003
309,48.842103,2.367978
310,48.838635,2.3722060000000003
311,48.83846,2.372646
312,48.838440000000006,2.371711
313,48.838965,2.3709919999999998
314,48.839025,2.370201
315,48.838728,2.370303
316,48.860752000000005,2.334263
317,48.850066999999996,2.323762
318,48.849349,2.322182
319,48.846003,2.3140419999999997
320,48.845239,2.3111740000000003
321,48.844758,2.310838
322,48.842743,2.312407
323,48.847359000000004,2.3278849999999998
324,48.847747,2.329395
325,48.849002,2.339688
326,48.847899,2.350984
327,48.848667999999996,2.354978
328,48.849331,2.3558630000000003
329,48.851777,2.329407
330,48.850384999999996,2.324548
331,48.846663,2.3159080000000003
332,48.843371000000005,2.311862
333,48.842454,2.31301
334,48.847254,2.3273099999999998
335,48.847543,2.328467
336,48.847815000000004,2.319196
337,48.83955,2.309388
338,48.839044,2.30931
339,48.838224,2.308466
340,48.851316,2.33324
341,48.851628999999996,2.327194
342,48.850573,2.3251560000000002
343,48.847253,2.3173369999999998
344,48.846958,2.317133
345,48.831027,2.374435
346,48.832065,2.372582
347,48.832288,2.372057
348,48.775008,2.303775
349,48.774749,2.3031650000000004
350,48.774221000000004,2.3032060000000003
351,48.776773999999996,2.298111
352,48.774947999999995,2.3011459999999997
353,48.846115000000005,2.323427
354,48.847162,2.3269490000000004
355,48.841302,2.369786
356,48.851789000000004,2.329078
357,48.844004999999996,2.311403
358,48.843823,2.3115919999999996
359,48.838712,2.371459
360,48.827428000000005,2.293069
361,48.828327,2.293589
362,48.828974,2.2945900000000004
363,48.829786,2.295995
364,48.831114,2.296863
365,48.832747,2.3003299999999998
366,48.835396,2.302651
367,48.836844,2.303049
368,48.838149,2.304128
369,48.839425,2.303059
370,48.840261,2.302378
371,48.841929,2.30325
372,48.842819,2.3029439999999997
373,48.843996999999995,2.305898
374,48.825406,2.292873
375,48.832159000000004,2.300104
376,48.83462,2.304769
377,48.830158000000004,2.295928
378,48.83068,2.2960279999999997
379,48.829718,2.295499
380,48.829439,2.295585
381,48.833409,2.301387
382,48.837527,2.303339
383,48.842397,2.302877
384,48.825655,2.292358
385,48.81921,2.281898
386,48.818156,2.281483
387,48.817674,2.2821540000000002
388,48.837308,2.303379
389,48.848932,2.372695
390,48.848463,2.371816
391,48.845969000000004,2.3708259999999997
392,48.862305,2.301095
393,48.862196999999995,2.3002290000000003
394,48.843264000000005,2.366263
395,48.845046999999994,2.366444
396,48.846421,2.3675200000000003
397,48.847084,2.372792
398,48.847752,2.373394
399,48.848096999999996,2.373703
400,48.848490000000005,2.3740509999999997
401,48.847069,2.371018
402,48.845596,2.371467
403,48.845764,2.371808
404,48.845789,2.372408
405,48.838864,2.254228
406,48.844181,2.364164
407,48.843725,2.360936
408,48.84548,2.3694450000000002
409,48.842811,2.3660330000000003
410,48.85389,2.289571
411,48.847053,2.373875
412,48.846006,2.374104
413,48.845855,2.37383
414,48.845797999999995,2.37291
415,48.845816,2.373379
416,48.920253,2.254598
417,48.918714,2.256831
418,48.896281,2.196355
419,48.913168,2.2307810000000003
420,48.913422,2.231213
421,48.923028,2.2530509999999997
422,48.919408000000004,2.259051
423,48.920893,2.259573
424,48.921603000000005,2.258612
425,48.9231,2.25875
426,48.923533,2.2594939999999997
427,48.923881,2.2604330000000004
428,48.924539,2.265053
429,48.924772999999995,2.266274
430,48.926660999999996,2.272607
431,48.927121,2.273309
432,48.927209999999995,2.274171
433,48.92555,2.27989
434,48.923043,2.2554060000000002
435,48.923102,2.251863
436,48.917637,2.237256
437,48.914957,2.230245
438,48.914768,2.229396
439,48.914604,2.2290349999999997
440,48.914289000000004,2.2292520000000002
441,48.92845,2.269921
442,48.927782,2.2719720000000003
443,48.928864000000004,2.268949
444,48.927921000000005,2.274232
445,48.928365,2.273134
446,48.928557,2.2722849999999997
447,48.924372,2.264175
448,48.924327000000005,2.263718
449,48.924155999999996,2.262966
450,48.921395000000004,2.258762
451,48.929996,2.267837
452,48.928095,2.271041
453,48.924051,2.261675
454,48.922661,2.258959
455,48.918754,2.253118
456,48.925584,2.29049
457,48.829572,2.263046
458,48.829246000000005,2.264056
459,48.828359999999996,2.266347
460,48.82777,2.268023
461,48.828041999999996,2.268719
462,48.903024,2.23959
463,48.920367,2.253409
464,48.9209,2.249807
465,48.922532000000004,2.2499830000000003
466,48.922948,2.249562
467,48.915903,2.232555
468,48.914840999999996,2.229788
469,48.920173999999996,2.242891
470,48.922367,2.247589
471,48.922878000000004,2.249925
472,48.948237,2.547756
473,48.952301,2.550926
474,48.954547999999996,2.551959
475,48.955296000000004,2.552575
476,48.955802,2.552978
477,48.957571,2.556387
478,48.892012,2.258656
479,48.906257000000004,2.24911
480,48.907446,2.2658099999999997
481,48.924243,2.341682
482,48.954468,2.535719
483,48.951840000000004,2.551294
484,48.949834,2.551223
485,48.949045,2.550129
486,48.948789,2.549467
487,48.947164,2.5509049999999998
488,48.947338,2.547909
489,48.957788,2.5570939999999998
490,48.958421,2.558035
491,48.958008,2.557784
492,48.953973,2.551691
493,48.959235,2.557389
494,48.903261,2.2840540000000003
495,48.906356,2.2660240000000003
496,48.902167,2.281372
497,48.94767,2.547798
498,48.959795,2.55687
499,48.895354,2.259227
500,48.895866999999996,2.258736
501,48.905302,2.256327
502,48.906092,2.259815
503,48.961658,2.5549720000000002
504,48.950548,2.551523
505,48.966761,2.542494
506,48.913304,2.3072790000000003
507,48.899353999999995,2.2459740000000004
508,48.897907000000004,2.240529
509,48.897645000000004,2.240072
510,48.951219,2.5507310000000003
511,48.903048999999996,2.283634
512,48.924778,2.240422
513,48.962284999999994,2.5546849999999997
514,48.90097,2.275975
515,48.909812,2.257609
516,48.885884999999995,2.187086
517,48.950947,2.1863360000000003
518,48.883978000000006,2.184385
519,48.887462,2.185902
520,48.887389,2.192192
521,48.88884,2.194339
522,48.819675,1.9675509999999998
523,48.820913,1.9639
524,48.821868,1.961428
525,48.820129,1.964695
526,48.819936,1.969682
527,48.818531,1.9656080000000002
528,48.818524,1.965108
529,48.818512,1.9643979999999999
530,48.81857,1.9634669999999999
531,48.819018,1.95938
532,48.817429,1.947134
533,48.831595,1.943727
534,48.830351,1.952839
535,48.830195,1.9561680000000001
536,48.830153,1.95687
537,48.830126,1.9575779999999998
538,48.830163,1.958262
539,48.821419,1.9657919999999998
540,48.81862,1.9495419999999999
541,48.819554,1.9690159999999999
542,48.821992,1.961277
543,48.82735,1.9680959999999998
544,48.821048,1.9644
545,48.830101,1.958765
546,48.875423,2.324569
547,48.871484,2.220909
548,48.856573,2.216551
549,48.845632,2.216792
550,48.846824,2.217838
551,48.841213,2.219119
552,48.920652000000004,2.343076
553,48.846581,2.217612
554,48.876160999999996,2.338634
555,48.876126,2.3333619999999997
556,48.876111,2.334192
557,48.842038,2.546764
558,48.842193,2.546441
559,48.854321,2.371553
560,48.854825,2.372618
561,48.855055,2.372706
562,48.855290000000004,2.373038
563,48.856169,2.37641
564,48.852461,2.374207
565,48.890339000000004,2.368559
566,48.882748,2.369711
567,48.882474,2.3694349999999997
568,48.881848,2.368884
569,48.876498,2.3395080000000004
570,48.875153000000005,2.356993
571,48.848588,2.350682
572,48.875518,2.357815
573,48.874678,2.357278
574,48.874889,2.3624
575,48.874809,2.360313
576,48.874175,2.356825
577,48.874638,2.354448
578,48.87405,2.348086
579,48.872981,2.354164
580,48.873785999999996,2.351239
581,48.87399,2.349891
582,48.872601,2.343855
583,48.872378999999995,2.345872
584,48.873109,2.3469
585,48.8746,2.356201
586,48.873194,2.347683
587,48.873607,2.3478
588,48.8749,2.358361
589,48.874162,2.348489
590,48.889879,2.27181
591,48.889288,2.272743
592,48.890165,2.28127
593,48.890634999999996,2.279239
594,48.892274,2.278996
595,48.890645,2.270541
596,48.88321,2.268198
597,48.882756,2.267782
598,48.883243,2.2658150000000004
599,48.883468,2.265225
600,48.881563,2.271234
601,48.881818,2.270537
602,48.890278,2.271137
603,48.889276,2.2671740000000002
604,48.888414000000004,2.265105
605,48.887902000000004,2.264136
606,48.864933,2.24917
607,48.864889,2.256641
608,48.863347,2.253454
609,48.867119,2.250598
610,48.881052000000004,2.284536
611,48.884236,2.268782
612,48.884479999999996,2.260406
613,48.883722,2.271621
614,48.88899,2.266736
615,48.890327,2.269659
616,48.888395,2.2718220000000002
617,48.863564000000004,2.24843
618,48.886108,2.268987
619,48.882985999999995,2.2664470000000003
620,48.891295,2.275251
621,48.887268,2.270356
622,48.847693,2.430301
623,48.847538,2.429365
624,48.848967,2.426078
625,48.885197,2.2275080000000003
626,48.84928,2.423479
627,48.885619,2.220456
628,48.891299,2.239529
629,48.841452000000004,2.320528
630,48.892346999999994,2.213727
631,48.88563,2.219978
632,48.86996,2.408735
633,48.867604,2.408817
634,48.862476,2.409146
635,48.858709999999995,2.409733
636,48.889786,2.255353
637,48.890406,2.256393
638,48.890938,2.257161
639,48.863721000000005,2.408586
640,48.847467,2.41099
641,48.863492,2.408943
642,48.867072,2.408938
643,48.866543,2.4089959999999997
644,48.865339,2.408732
645,48.866134,2.409021
646,48.905767,2.2091060000000002
647,48.867563,2.1390540000000002
648,48.866296999999996,2.13936
649,48.864031,2.408863
650,48.889171999999995,2.254547
651,48.858115999999995,2.409871
652,48.938162,2.459952
653,48.939712,2.45745
654,48.939048,2.4590970000000003
655,48.939257,2.458616
656,48.939502000000005,2.458136
657,48.941731,2.45932
658,48.947613,2.4479349999999998
659,48.949657,2.44202
660,48.949838,2.4411509999999996
661,48.950413,2.442603
662,49.062841999999996,2.5234229999999997
663,48.950503999999995,2.4430959999999997
664,48.941767999999996,2.4462490000000003
665,48.934675,2.455784
666,48.934013,2.455858
667,48.933089,2.455482
668,48.841494,2.239369
669,48.841469000000004,2.2404580000000003
670,48.93085,2.425998
671,48.935123,2.4568209999999997
672,48.935662,2.4570220000000003
673,48.936334,2.457916
674,48.93395,2.4550560000000003
675,48.924506,2.386688
676,48.934598,2.456271
677,48.924458,2.386447
678,48.839220000000005,2.2458810000000002
679,48.895179999999996,2.305774
680,48.896208,2.308147
681,48.897436,2.3100240000000003
682,48.899282,2.309567
683,48.901756,2.307249
684,48.902768,2.3063990000000003
685,48.903527000000004,2.305963
686,48.903825,2.305829
687,48.904162,2.305338
688,48.904484000000004,2.30504
689,48.906744,2.306543
690,48.906815,2.305511
691,48.907121000000004,2.305119
692,48.906377,2.307836
693,48.904178,2.312395
694,48.900939,2.306921
695,48.895771,2.3054810000000003
696,48.903218,2.305951
697,48.906365,2.3035669999999997
698,48.90528,2.303397
699,48.900412,2.308185
700,48.90272,2.316025
701,48.902283000000004,2.317691
702,48.902646000000004,2.3183689999999997
703,48.886286,2.2617700000000003
704,48.896368,2.2258009999999997
705,48.868990000000004,2.349387
706,48.868414,2.347414
707,48.867956,2.344522
708,48.868396999999995,2.3433349999999997
709,48.884101,2.3320060000000002
710,48.884534,2.3299
711,48.884204,2.328857
712,48.883846000000005,2.327337
713,48.884115,2.3271
714,48.887794,2.324937
715,48.890248,2.3207310000000003
716,48.890983,2.3194529999999998
717,48.891417,2.318562
718,48.89175,2.318095
719,48.892383,2.317038
720,48.892903999999994,2.3160060000000002
721,48.893147,2.315556
722,48.894165,2.313976
723,48.894635,2.313002
724,48.898396000000005,2.312201
725,48.898740999999994,2.31281
726,48.899819,2.314362
727,48.903432,2.31635
728,48.904201,2.298803
729,48.898592,2.2179330000000004
730,48.898004,2.311173
731,48.897828999999994,2.310921
732,48.894939,2.312545
733,48.883775,2.332358
734,48.869521999999996,2.350885
735,48.869734,2.351905
736,48.870466,2.353312
737,48.870087,2.348902
738,48.885018,2.326698
739,48.885302,2.326587
740,48.895855,2.310926
741,48.903411,2.31193
742,48.902769,2.3154209999999997
743,48.903339,2.319846
744,48.903132,2.318988
745,48.903657,2.32033
746,48.904399,2.29902
747,48.900785,2.292755
748,48.890211,2.279657
749,48.88381,2.3284380000000002
750,48.886496,2.325989
751,48.88922,2.322298
752,48.897587,2.310659
753,48.887593,2.25259
754,48.867998,2.345965
755,48.876069,2.3398830000000004
756,48.879915000000004,2.335803
757,48.896671999999995,2.310479
758,48.897332,2.310593
759,48.903801,2.319332
760,48.884358,2.329355
761,48.806912,2.411425
762,48.805704999999996,2.4115830000000003
763,48.805696000000005,2.4108959999999997
764,48.804701,2.4114139999999997
765,48.798491,2.420244
766,48.798033000000004,2.420089
767,48.788097,2.420843
768,48.773567,2.409873
769,48.7538,2.362308
770,48.753726,2.3608290000000003
771,48.761416,2.296814
772,48.794125,2.072311
773,48.794346000000004,2.070971
774,48.794426,2.07033
775,48.79466,2.069746
776,48.794676,2.068742
777,48.794762,2.067828
778,48.794911,2.066774
779,48.795124,2.065169
780,48.795268,2.064469
781,48.795552,2.06262
782,48.796395000000004,2.0505560000000003
783,48.793447,2.044078
784,48.790358000000005,2.445322
785,48.800674,2.4175709999999997
786,48.800982,2.4172130000000003
787,48.801867,2.41588
788,48.803105,2.413534
789,48.80509,2.411054
790,48.802433,2.414778
791,48.800143,2.4182580000000002
792,48.796184000000004,2.416499
793,48.76193,2.2993240000000004
794,48.795052,2.065859
795,48.761768,2.298555
796,48.801190999999996,2.416887
797,48.79906,2.419683
798,48.802642999999996,2.414213
799,48.804289000000004,2.4119029999999997
800,48.789179,2.4466259999999997
801,48.803579,2.412835
802,48.794284999999995,2.071639
803,48.773828,2.410508
804,48.796514,2.4174830000000003
805,48.796873,2.418113
806,48.886026,2.390555
807,48.885164,2.383793
808,48.884184000000005,2.381041
809,48.875121,2.319921
810,48.874952,2.320185
811,48.868264,2.313904
812,48.866114,2.313556
813,48.886213,2.388785
814,48.885252,2.381247
815,48.900869,2.395486
816,48.900495,2.3965970000000003
817,48.900517,2.397459
818,48.888495,2.298596
819,48.887365,2.29783
820,48.847403,2.3161680000000002
821,48.840897,2.3215369999999997
822,48.840140999999996,2.3218419999999997
823,47.191095000000004,3.013447
824,47.094848999999996,3.0117439999999998
825,47.192276,3.014781
826,47.393336,2.9229439999999998
827,47.099742,2.933764
828,48.887803999999996,2.2989599999999997
829,48.889284,2.297384
830,48.834891,2.300157
831,48.835615000000004,2.300106
832,48.835907,2.298162
833,48.836861999999996,2.297848
834,48.837145,2.297086
835,48.841852,2.308838
836,48.842247,2.3100080000000003
837,48.835597,2.300739
838,48.836113,2.297323
839,48.836096999999995,2.300569
840,48.83417,2.3302169999999998
841,48.841238,2.2270630000000002
842,48.841159999999995,2.226101
843,48.853208,2.348475
844,48.853482,2.34845
845,48.754329,2.340087
846,48.838851,2.299143
847,48.894857,2.3438830000000004
848,48.896054,2.345918
849,48.918665000000004,2.1892810000000003
850,48.917581,2.1916189999999998
851,48.916447999999995,2.193915
852,48.915456,2.195938
853,48.914763,2.1975700000000002
854,48.913751,2.1995709999999997
855,48.913349,2.200224
856,48.913089,2.200349
857,48.916565999999996,2.195195
858,48.916385,2.195577
859,48.918376,2.190096
860,48.893955,2.345063
861,48.85667,2.321375
862,48.8552,2.319571
863,48.855158,2.3188779999999998
864,48.854964,2.317956
865,48.895471,2.345907
866,48.862702,2.318926
867,48.892855,2.3446119999999997
868,48.856058000000004,2.4912970000000003
869,48.855315000000004,2.488802
870,48.887121,2.323233
871,48.893213,2.310397
872,48.892751000000004,2.309469
873,48.892475,2.3090650000000004
874,48.893378000000006,2.3116060000000003
875,48.892545,2.309775
876,48.891404,2.313288
877,48.886272,2.317657
878,48.887553999999994,2.324106
879,48.89103,2.327309
880,48.891467,2.327384
881,48.882912,2.339584
882,48.881916,2.339943
883,48.885307,2.325488
884,48.88616,2.324263
885,48.826221000000004,2.359858
886,48.828410999999996,2.358508
887,48.867359,2.334362
888,48.886661,2.325817
889,48.847947,2.19145
890,48.846865,2.192418
891,48.84428,2.191272
892,48.843882,2.1890389999999997
893,48.842181,2.187416
894,48.840252,2.186446
895,48.838649,2.186945
896,48.845613,2.192079
897,48.844919,2.191709
898,48.845851,2.217435
899,48.848017999999996,2.192533
900,48.848415,2.192615
901,48.892978,2.2379919999999998
902,48.841409999999996,2.187162
903,48.84527,2.191927
904,48.843029,2.1879169999999997
905,48.825914000000004,2.363188
906,48.824376,2.3639080000000003
907,48.827871,2.364439
908,48.82815,2.364694
909,48.828881,2.365336
910,48.824656,2.362435
911,48.827401,2.36557
912,48.822163,2.362909
913,48.832862,2.3622549999999998
914,48.893987,2.238594
915,48.882315000000006,2.258612
916,48.882707,2.258021
917,48.844621999999994,2.467212
918,48.846127,2.466445
919,48.845408,2.465552
920,48.844291,2.464427
921,48.820955,2.46415
922,48.820054999999996,2.464248
923,48.820251,2.485272
924,48.822328000000006,2.492375
925,48.823454999999996,2.495982
926,48.824536,2.499574
927,48.826264,2.509601
928,48.825313,2.509856
929,48.824076,2.5100439999999997
930,48.823006,2.510326
931,48.822672,2.510459
932,48.822295000000004,2.510595
933,48.820717,2.5110799999999998
934,48.819677,2.512586
935,48.819595,2.5132529999999997
936,48.819315,2.514825
937,48.818969,2.518417
938,48.820095,2.52271
939,48.81937,2.5270330000000003
940,48.819755,2.5303139999999997
941,48.819857,2.529467
942,48.818903000000006,2.519434
943,48.819165000000005,2.5163580000000003
944,48.824791999999995,2.509953
945,48.826997,2.507762
946,48.821534,2.489668
947,48.820178999999996,2.468098
948,48.819362,2.463221
949,48.820338,2.463343
950,48.845549,2.4687330000000003
951,48.845819,2.469773
952,48.820304,2.466527
953,48.823404,2.5102439999999997
954,48.819064000000004,2.516998
955,48.819018,2.5175799999999997
956,48.846996999999995,2.4096450000000003
957,48.846105,2.4105689999999997
958,48.821383000000004,2.488987
959,48.823828000000006,2.497434
960,48.819947,2.480639
961,48.833172,2.308753
962,48.82697,2.3137659999999998
963,48.826381,2.31339
964,48.833054,2.307387
965,48.842566,2.28298
966,48.843588000000004,2.2838380000000003
967,48.845074,2.284359
968,48.854564,2.288675
969,48.872352,2.29631
970,48.849465,2.2814959999999997
971,48.84513,2.277305
972,48.853021000000005,2.286858
973,48.865097,2.294295
974,48.842622,2.282068
975,48.862970000000004,2.292268
976,48.860847,2.291242
977,48.872011,2.2953200000000002
978,48.864148,2.293548
979,48.879826,2.311702
980,48.879862,2.308035
981,48.878873999999996,2.310652
982,48.882557,2.315118
983,48.886226,2.331331
984,48.88324,2.290235
985,48.881665999999996,2.291157
986,48.885473,2.291625
987,48.883948,2.291057
988,48.807371,2.406391
989,48.808289,2.405826
990,48.785775,2.44239
991,48.786452000000004,2.443765
992,48.800787,2.401884
993,48.832981,2.362635
994,48.833144,2.363309
995,48.833015,2.36429
996,48.820724,2.368751
997,48.820479,2.3664110000000003
998,48.821825,2.3635610000000002
999,48.822813000000004,2.362748
1000,48.802382,2.403484
1001,48.927246999999994,2.1439369999999998
1002,48.825568,2.3213619999999997
1003,48.825173,2.322925
1004,48.894746000000005,2.346121
1005,50.727484000000004,1.6066040000000001
1006,50.730635,1.608865
1007,48.795435,2.397687
1008,48.793504999999996,2.396202
1009,48.808226,2.4049490000000002
1010,48.808248,2.405261
1011,48.877837,2.291497
1012,48.876135999999995,2.292392
1013,48.882891,2.343807
1014,48.882092,2.33967
1015,48.882252,2.338418
1016,48.882393,2.337401
1017,48.884384999999995,2.3292349999999997
1018,48.883401,2.327632
1019,48.879539,2.324061
1020,48.881432000000004,2.325345
1021,48.882813,2.326542
1022,48.882253000000006,2.340525
1023,48.878510999999996,2.295722
1024,48.883789,2.332739
1025,48.883633,2.327222
1026,48.8821,2.3258099999999997
1027,48.882802000000005,2.343173
1028,48.882625,2.3369459999999997
1029,48.881201000000004,2.324675
1030,48.883808,2.328668
